id,reward
0,3.907072976231575
1,3.9054951447248474
2,3.90388664573431
3,3.9033898103237163
4,3.9027593127012254
5,3.897868645381928
6,3.891967643201352
7,3.8916811443328863
8,3.888919645166397
9,3.8867749762535095
10,3.886707808971405
11,3.886529478430748
12,3.8864693099260332
13,3.886358144879341
14,3.8863374793529513
15,3.8858621454238884
16,3.8853824770450585
17,3.885253976583481
18,3.8850753080844886
19,3.884935476779938
20,3.8848039758205415
21,3.884702478647232
22,3.88432764544487
23,3.883536143302917
24,3.8830636437177657
25,3.882726141810417
26,3.8825204771757127
27,3.882115311622621
28,3.8818604793787013
29,3.88125081357956
30,3.8792931429386144
31,3.8789246429920192
32,3.878852810621261
33,3.878607476449013
34,3.87806697819233
35,3.8745198114871977
36,3.874368812656402
37,3.8736783128976815
38,3.8733003119468687
39,3.8714104755401606
40,3.8713099765777583
41,3.8685124784708016
42,3.8682109791040418
43,3.868107312321663
44,3.867139310145378
45,3.8665259772539136
46,3.866336979269982
47,3.8662929782867432
48,3.866187644004822
49,3.865873812437057
50,3.8652368093252174
51,3.865202477002145
52,3.865001810789108
53,3.864396310281753
54,3.8641348099946975
55,3.863872309732437
56,3.8637978094816208
57,3.863751644706726
58,3.8634993112325673
59,3.8634886431694033
60,3.8629021431207655
61,3.8621206442117684
62,3.861927142739297
63,3.8616863101720815
64,3.861260644388199
65,3.86095097720623
66,3.86021747801304
67,3.860129643082619
68,3.8568423104286182
69,3.8561498128414153
70,3.8530616451501847
71,3.8527261448860166
72,3.852553143882752
73,3.8523103118181226
74,3.851997811770439
75,3.851544810175896
76,3.851520645499228
77,3.851304310965538
78,3.849982979917526
79,3.848963311314583
80,3.8486611449718473
81,3.8484653095006944
82,3.848464309978485
83,3.8481049799919127
84,3.847751643657684
85,3.8474309772491457
86,3.847040309309959
87,3.845417976140976
88,3.8445426440477366
89,3.843465978074074
90,3.8394519771575935
91,3.8393921451330177
92,3.8345291429758084
93,3.8324531453847888
94,3.8310286442518233
95,3.8304558128118513
96,3.8303229781389234
97,3.829314647459984
98,3.8284374767541887
99,3.82748047658205
100,3.824292645215989
101,3.823904811143875
102,3.8227293113231657
103,3.8224343105793
104,3.822289144682884
105,3.8210519768714906
106,3.820110644745826
107,3.8181073117971422
108,3.8176866430282583
109,3.8172301460027684
110,3.81708314268589
111,3.8169131470441817
112,3.816023142123224
113,3.8114398118257515
114,3.811119810581207
115,3.8084901441335686
116,3.808263310194016
117,3.807926146364212
118,3.8072746430873865
119,3.8067249768972404
120,3.8066716438531873
121,3.8051363119125368
122,3.802025978255272
123,3.7982883105754848
124,3.795162477254868
125,3.7937873123645782
126,3.788165645432472
127,3.788087644958496
128,3.779479479813576
129,3.7786816537380217
130,3.7784331435203553
131,3.7775623095750808
132,3.776546318078041
133,3.7755176440954212
134,3.77197414302826
135,3.7646648105144505
136,3.761504644870758
137,3.760909145236016
138,3.760477811765672
139,3.75995497906208
140,3.754167143821716
141,3.743672478723527
142,3.739219476246834
143,3.734976478481293
144,3.733872644495964
145,3.7070304772377014
146,3.7042876449108126
147,3.700406810832024
148,3.6995414771080015
149,3.6943563094258307
150,3.6929541428089134
151,3.681095976781845
152,3.6545804768562316
153,3.647907484173775
154,3.634609144234657
155,3.6055294865727423
156,3.5809321436882025
157,3.5264853270649907
158,3.4803838109731675
159,3.4339056588292123
160,3.4151099917292593
161,3.3822581598758696
162,3.370025478267669
163,3.331041652560234
164,3.2271991560548536
165,3.2056114818274977
166,3.1629181507468225
167,3.1143539962649345
168,3.111555157750845
169,3.053214653277397
170,2.9991138258576395
171,2.9931646573901176
172,2.982280828922987
173,2.978042828989029
174,2.9644879910349844
175,2.9560568311035627
176,2.9482283297657967
177,2.9341639757156366
178,2.9208639746904366
179,2.917603974342346
180,2.9144546408653262
181,2.914154641628265
182,2.9085053083419803
183,2.89235064163208
184,2.8905053079128264
185,2.8644833268105985
186,2.864142641353608
187,2.843896826279164
188,2.8422106426954272
189,2.8369679747581484
190,2.8013239747047427
191,2.7970121613144867
192,2.796039995312691
193,2.77608182567358
194,2.7752813080787657
195,2.7710839750289917
196,2.762654997181893
197,2.7448971679806697
198,2.740708986222744
199,2.734298663008213
200,2.725789308643341
201,2.720416160571576
202,2.7143266471862795
203,2.713358825922012
204,2.7108888234198094
205,2.7061106443405154
206,2.6980519964993
207,2.696686995786429
208,2.6845996662139893
209,2.664035329073668
210,2.655694162869453
211,2.6551308228731156
212,2.649947657752037
213,2.6411239747047426
214,2.6318999967813492
215,2.6289189924240106
216,2.628428996169568
217,2.626719975566864
218,2.6251831600189206
219,2.622872160747648
220,2.6175439771890643
221,2.6116894941091537
222,2.611683498549461
223,2.609688496565819
224,2.59364530878067
225,2.592103975486756
226,2.5803713302969933
227,2.578164328560233
228,2.577777496945858
229,2.5743859980225565
230,2.569263997894525
231,2.5665624907612803
232,2.5638124943614007
233,2.562144331556558
234,2.5480564933180814
235,2.541747993886471
236,2.5384456652104856
237,2.5370891618818048
238,2.536061988323927
239,2.533760988396406
240,2.530894160318375
241,2.5297746465444564
242,2.5294589987397202
243,2.4969826642870903
244,2.4880599779605865
245,2.4838024938106535
246,2.4794643337488167
247,2.467626162993908
248,2.467294489353895
249,2.4627373125791547
250,2.4557954919338227
251,2.451294827699661
252,2.4438333165347577
253,2.4358430001974103
254,2.4316868291109803
255,2.4248518278777595
256,2.4211544993519785
257,2.4038308333516123
258,2.398336994379759
259,2.3966674941778185
260,2.388311990946531
261,2.388041491055489
262,2.38412183226943
263,2.3821759897470467
264,2.3811384946703917
265,2.3751826565980907
266,2.373578167486191
267,2.3685813293397437
268,2.3678709942102434
269,2.365774832341075
270,2.3603589982151987
271,2.3555919931828977
272,2.3441774979233743
273,2.3374296631544818
274,2.331741998493671
275,2.3316004934161905
276,2.327797324472665
277,2.326746993881464
278,2.3168684940695763
279,2.3149559925496583
280,2.308006000316144
281,2.3073703321814536
282,2.306938163971901
283,2.3048129924416543
284,2.30270382848382
285,2.298311493736505
286,2.2976908330023287
287,2.2934819974005225
288,2.2930251628041267
289,2.2908799943327907
290,2.288883660644293
291,2.28421366237402
292,2.281636827850342
293,2.2813904958963396
294,2.2803530006647112
295,2.2793583208858967
296,2.2734596663713456
297,2.27084349527359
298,2.2660053326964373
299,2.265085494965315
300,2.26241249357462
301,2.2623819940149783
302,2.2617759878933428
303,2.258383332180977
304,2.257637994873524
305,2.2481131636083127
306,2.2444919937133787
307,2.2441609933674336
308,2.2374849973618978
309,2.2324720014929773
310,2.2308104924201966
311,2.2276369974017145
312,2.226546494841576
313,2.2198228313773867
314,2.218713663357496
315,2.2162779985666274
316,2.2140169984579083
317,2.2111144973039627
318,2.2100469944357872
319,2.2096419954895974
320,2.2061504958897817
321,2.201332495212556
322,2.2004156656861302
323,2.1919144962489603
324,2.1857946673333646
325,2.182964994359016
326,2.1824864956855774
327,2.1797029927968983
328,2.1796168285131454
329,2.17262150067091
330,2.170290500843525
331,2.168449496304989
332,2.16293199505806
333,2.1604394939899443
334,2.1563464925527573
335,2.1518099982261663
336,2.151087499129772
337,2.1448154953122143
338,2.1385109920799734
339,2.1362754971504208
340,2.134953496992588
341,2.1330219937205315
342,2.1303159941911702
343,2.1300571635067462
344,2.1203061637580403
345,2.119495664983988
346,2.1154284961462024
347,2.1134639958858488
348,2.1043884954571723
349,2.1038755004286767
350,2.102772994446754
351,2.0932199959397315
352,2.092267498224974
353,2.0904516629874705
354,2.0902688270807266
355,2.0894209937900303
356,2.0883649967670443
357,2.0840905001759533
358,2.077277499383688
359,2.0755223285377027
360,2.0747449951350694
361,2.0741539994806053
362,2.0725189952373504
363,2.065415162044764
364,2.0641309952735902
365,2.0639525026082994
366,2.056102501451969
367,2.0534319959640506
368,2.053391998922825
369,2.052278999984265
370,2.0490146515131
371,2.0485359948366884
372,2.04752799744606
373,2.0416251658529045
374,2.0398823300004008
375,2.0387289970368148
376,2.032833330088854
377,2.031146835833788
378,2.0277226632714282
379,2.026126998880505
380,2.019666999876499
381,2.0166486658096314
382,2.0107576668679714
383,2.0105934983134266
384,2.0081620025634765
385,1.9996824965894224
386,1.9893541661828755
387,1.9883589974820608
388,1.986938997101784
389,1.9865264970064165
390,1.9848494993209842
391,1.9810643291473389
392,1.9768959867954248
393,1.9665375007212158
394,1.9644939983040093
395,1.9644708328843117
396,1.9602184967756269
397,1.9599059931457044
398,1.9573154995322224
399,1.9516820005893707
400,1.9507919971406456
401,1.9474515004456043
402,1.9439778299570083
403,1.942509498339892
404,1.9375693360388282
405,1.936605001688004
406,1.9358989986777304
407,1.9354750005960464
408,1.934016496741772
409,1.9339908331632607
410,1.9309375005960463
411,1.9304499962866308
412,1.9274639862418173
413,1.926617320024967
414,1.9204499999284743
415,1.9139464999616147
416,1.909664494395256
417,1.9094875004768368
418,1.909045831567049
419,1.9060000002384183
420,1.9030479995846747
421,1.9022125023841856
422,1.8971784960627558
423,1.8942279997468
424,1.8903191691756247
425,1.8892024928331368
426,1.8868159957647324
427,1.8865255010545248
428,1.8839375041723248
429,1.8823025013685228
430,1.879817319893837
431,1.8692545014619828
432,1.8671386647224424
433,1.8646239864349363
434,1.8633066530108449
435,1.8631970002114773
436,1.859695833289623
437,1.8576546530246736
438,1.8551850026845933
439,1.8483159867048264
440,1.843599986410141
441,1.8413559866070748
442,1.8350199974328285
443,1.8303474982619288
444,1.8268985014021395
445,1.8241148284673687
446,1.8216506618618968
447,1.8194609962403767
448,1.8180314955353736
449,1.817528665971756
450,1.8146589975327247
451,1.8137454968690871
452,1.8126989986538888
453,1.8116769999265667
454,1.8034444990038871
455,1.8005634990990158
456,1.8004259975254535
457,1.8003309972703456
458,1.798159998142719
459,1.795864000928402
460,1.7905881658554077
461,1.7839853324353694
462,1.7704540017724038
463,1.7636245005488396
464,1.7539804983377456
465,1.7516825013399124
466,1.7402024997144938
467,1.734409998834133
468,1.7328508328676224
469,1.7104769970536229
470,1.7101254993766546
471,1.6985165017545223
472,1.6930599991798403
473,1.6930269977390766
474,1.6900500008940695
475,1.6867103320777417
476,1.685292999958992
477,1.6795666665256026
478,1.6730125012874604
479,1.664098999375105
480,1.6638814975380898
481,1.6437209994733335
482,1.6408934965550899
483,1.6342159980177882
484,1.6204454977095126
485,1.6187790010809897
486,1.6170255002379417
487,1.6136425011873248
488,1.6120210015773777
489,1.6062084980547429
490,1.5985784985601903
491,1.59803399862051
492,1.5916544992804529
493,1.5820350003957748
494,1.5766434989750382
495,1.5664958336949348
496,1.5613674990415574
497,1.56021699924469
498,1.5581249993145467
499,1.5567514990389348
